# Constructed from biom file
#OTU ID	SRR952153	SRR952154	SRR952155	SRR952156	SRR952157	SRR952158	SRR952159	SRR952160	SRR952161	SRR952162	SRR952163	SRR952164	SRR952165	SRR952166	SRR952167	SRR952168	SRR952169	SRR952170	SRR952171	SRR952172	SRR952173	SRR952174	SRR952175	SRR952176	SRR952177	SRR952178	SRR952179	SRR952180	SRR952181	SRR952182	SRR952183	SRR952184	SRR952185	SRR952186	SRR952187	SRR952188	SRR952189	SRR952190	SRR952191	SRR952192	SRR952193	SRR952194	SRR952195	SRR952196	SRR952197	SRR952198	SRR952199	SRR952200
f4c97eb19b12c64267f0462acffcf457	42.0	10.0	0.0	32.0	11.0	0.0	42.0	2.0	8.0	19.0	2.0	3.0	28.0	3.0	1.0	24.0	6.0	9.0	2.0	8.0	0.0	0.0	41.0	39.0	33.0	7.0	0.0	6.0	0.0	2.0	13.0	3.0	26.0	0.0	0.0	1.0	19.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	3.0	0.0	2.0
df3b5732349e932c4bdc6687ed7a1959	15.0	6.0	20.0	10.0	14.0	22.0	4.0	2.0	14.0	0.0	0.0	0.0	12.0	14.0	7.0	7.0	10.0	15.0	14.0	0.0	0.0	2.0	25.0	35.0	6.0	8.0	5.0	6.0	0.0	7.0	11.0	0.0	117.0	1.0	7.0	4.0	0.0	4.0	5.0	0.0	3.0	3.0	3.0	0.0	13.0	0.0	2.0	9.0
7391b76ee24f94a8180cd3959e5daca2	14.0	5.0	19.0	3.0	13.0	12.0	14.0	4.0	6.0	8.0	0.0	0.0	17.0	22.0	0.0	12.0	14.0	15.0	4.0	0.0	0.0	3.0	49.0	42.0	18.0	11.0	0.0	5.0	3.0	6.0	9.0	0.0	64.0	5.0	2.0	0.0	13.0	4.0	3.0	10.0	0.0	5.0	6.0	0.0	11.0	0.0	0.0	11.0
a95dd062bd7e9d0735cb8b89c1fa77cf	3.0	23.0	8.0	0.0	33.0	5.0	1.0	8.0	6.0	0.0	4.0	0.0	2.0	31.0	2.0	0.0	30.0	18.0	11.0	0.0	1.0	0.0	2.0	117.0	2.0	26.0	1.0	1.0	7.0	4.0	4.0	0.0	59.0	0.0	7.0	0.0	0.0	19.0	3.0	0.0	7.0	4.0	0.0	3.0	3.0	0.0	5.0	2.0
47aab604a2164b1970dc4293352f5325	24.0	18.0	0.0	13.0	16.0	0.0	15.0	11.0	0.0	7.0	2.0	0.0	47.0	15.0	0.0	20.0	17.0	0.0	0.0	5.0	0.0	0.0	49.0	44.0	25.0	14.0	0.0	17.0	0.0	0.0	8.0	0.0	12.0	11.0	5.0	0.0	15.0	8.0	0.0	13.0	3.0	0.0	17.0	2.0	0.0	5.0	2.0	0.0
1520eefef538be16f5ab1198bef56026	8.0	14.0	6.0	3.0	30.0	10.0	6.0	2.0	3.0	3.0	4.0	3.0	4.0	25.0	9.0	3.0	25.0	19.0	10.0	3.0	3.0	3.0	30.0	73.0	2.0	24.0	3.0	9.0	2.0	9.0	7.0	0.0	37.0	4.0	9.0	4.0	8.0	12.0	3.0	1.0	3.0	4.0	3.0	0.0	8.0	3.0	0.0	3.0
0c43980275be079bf743f79b601f0abf	29.0	10.0	0.0	16.0	70.0	0.0	207.0	0.0	0.0	16.0	8.0	0.0	24.0	7.0	0.0	21.0	14.0	0.0	3.0	3.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
825954ff265d101c58dddc6e26aa1635	12.0	0.0	0.0	216.0	0.0	2.0	89.0	0.0	28.0	33.0	0.0	1.0	22.0	0.0	0.0	9.0	0.0	0.0	12.0	1.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
b91fa3841ce07fb401dd43181073f669	0.0	7.0	36.0	0.0	6.0	28.0	0.0	1.0	12.0	0.0	0.0	7.0	0.0	8.0	9.0	0.0	6.0	33.0	19.0	0.0	3.0	7.0	0.0	28.0	0.0	5.0	2.0	0.0	0.0	12.0	10.0	0.0	150.0	0.0	0.0	4.0	0.0	3.0	13.0	0.0	0.0	7.0	0.0	2.0	15.0	0.0	2.0	18.0
5ee06bf1b685780dfcd2a25cf030b355	22.0	8.0	0.0	7.0	16.0	0.0	11.0	27.0	2.0	27.0	18.0	0.0	13.0	7.0	0.0	11.0	11.0	0.0	1.0	59.0	35.0	0.0	71.0	23.0	16.0	0.0	0.0	18.0	0.0	0.0	8.0	0.0	8.0	0.0	0.0	0.0	7.0	4.0	0.0	16.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
770497df8b31263d897c83c83c413e94	23.0	28.0	0.0	0.0	22.0	0.0	13.0	6.0	0.0	0.0	3.0	0.0	17.0	22.0	0.0	9.0	25.0	0.0	0.0	0.0	3.0	2.0	28.0	129.0	12.0	15.0	0.0	5.0	3.0	0.0	10.0	0.0	17.0	4.0	4.0	0.0	14.0	7.0	0.0	8.0	4.0	0.0	0.0	3.0	0.0	8.0	0.0	3.0
cf9858ecd786f622bd565649b3a78217	14.0	7.0	5.0	0.0	17.0	12.0	3.0	2.0	7.0	0.0	1.0	2.0	7.0	24.0	3.0	0.0	30.0	23.0	5.0	2.0	2.0	1.0	41.0	106.0	3.0	25.0	2.0	5.0	0.0	2.0	3.0	0.0	50.0	0.0	0.0	2.0	5.0	16.0	5.0	1.0	0.0	0.0	2.0	3.0	3.0	1.0	0.0	4.0
902b4a1af908583a86ffb9978b3ee6d1	0.0	0.0	16.0	0.0	0.0	68.0	0.0	0.0	115.0	1.0	0.0	11.0	0.0	0.0	4.0	0.0	0.0	39.0	114.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	45.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	5.0
86e85c6c7f0420aae36ad396678fd6ef	14.0	5.0	0.0	26.0	33.0	5.0	38.0	15.0	6.0	19.0	22.0	0.0	38.0	5.0	7.0	33.0	9.0	0.0	0.0	20.0	3.0	0.0	25.0	24.0	9.0	0.0	0.0	7.0	0.0	5.0	7.0	0.0	6.0	0.0	3.0	0.0	12.0	0.0	0.0	10.0	0.0	7.0	13.0	0.0	0.0	5.0	0.0	10.0
cf48fefaa8473cc3e11500dbfb784819	19.0	4.0	1.0	5.0	8.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	16.0	19.0	1.0	13.0	6.0	4.0	0.0	2.0	0.0	0.0	97.0	24.0	52.0	6.0	0.0	25.0	1.0	0.0	14.0	0.0	5.0	19.0	1.0	1.0	25.0	5.0	1.0	17.0	0.0	0.0	22.0	0.0	2.0	7.0	3.0	0.0
990a686704a0afb033cf1db1d9931847	0.0	35.0	0.0	0.0	38.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	49.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	8.0	136.0	0.0	58.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	2.0	7.0	0.0	4.0	25.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	11.0	0.0
ffd6f084a30c1632ae9845a678c79a87	3.0	33.0	0.0	4.0	72.0	0.0	1.0	16.0	0.0	3.0	8.0	0.0	11.0	57.0	0.0	2.0	69.0	0.0	0.0	0.0	9.0	0.0	3.0	34.0	0.0	32.0	0.0	0.0	6.0	0.0	2.0	2.0	0.0	3.0	20.0	0.0	3.0	18.0	0.0	1.0	7.0	0.0	2.0	5.0	0.0	0.0	10.0	0.0
7fa379da7e0a88d48cf13bcf05f5c586	0.0	28.0	0.0	0.0	16.0	0.0	0.0	58.0	0.0	0.0	40.0	0.0	0.0	43.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	24.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
26733e82018cddf6833728ce42d437d3	54.0	10.0	2.0	38.0	6.0	3.0	39.0	9.0	2.0	27.0	13.0	8.0	26.0	0.0	0.0	10.0	6.0	0.0	1.0	4.0	0.0	2.0	64.0	30.0	14.0	0.0	2.0	14.0	0.0	2.0	0.0	0.0	11.0	0.0	0.0	2.0	7.0	0.0	4.0	8.0	0.0	0.0	9.0	0.0	1.0	3.0	0.0	1.0
1a7272f7069339e670d8723aa9d41f92	55.0	5.0	0.0	11.0	11.0	0.0	16.0	3.0	0.0	2.0	0.0	0.0	39.0	12.0	0.0	26.0	5.0	6.0	0.0	4.0	0.0	0.0	87.0	23.0	27.0	10.0	0.0	11.0	1.0	1.0	3.0	1.0	5.0	4.0	1.0	1.0	20.0	9.0	0.0	8.0	0.0	3.0	12.0	0.0	2.0	3.0	0.0	4.0
adb8ceba1bc3cd110689e86bc911e7e7	17.0	17.0	9.0	4.0	13.0	0.0	10.0	0.0	7.0	5.0	4.0	4.0	7.0	20.0	2.0	11.0	14.0	10.0	7.0	0.0	5.0	0.0	47.0	73.0	6.0	21.0	0.0	7.0	0.0	0.0	4.0	0.0	54.0	0.0	10.0	0.0	16.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	6.0	1.0	3.0	6.0
1b990e714301309c4fc387ccdd16ed92	25.0	4.0	0.0	4.0	24.0	0.0	19.0	2.0	0.0	3.0	2.0	0.0	35.0	17.0	0.0	18.0	19.0	0.0	0.0	0.0	0.0	0.0	67.0	19.0	50.0	19.0	0.0	23.0	0.0	0.0	5.0	0.0	0.0	5.0	3.0	0.0	27.0	5.0	0.0	15.0	5.0	0.0	9.0	0.0	0.0	3.0	3.0	0.0
471612ab225d39505c259da1269f966b	25.0	4.0	0.0	18.0	56.0	0.0	167.0	2.0	54.0	40.0	12.0	6.0	9.0	1.0	2.0	8.0	1.0	1.0	3.0	1.0	3.0	1.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
499650520eff0e5a59d355179eea5f87	12.0	2.0	18.0	10.0	1.0	9.0	18.0	0.0	9.0	6.0	0.0	6.0	33.0	3.0	3.0	12.0	4.0	11.0	2.0	3.0	0.0	0.0	45.0	3.0	29.0	10.0	4.0	19.0	2.0	2.0	7.0	0.0	21.0	5.0	8.0	2.0	52.0	3.0	4.0	15.0	1.0	6.0	16.0	0.0	3.0	8.0	0.0	2.0
d85e3d90b93415002993b25e81aafe46	0.0	20.0	0.0	1.0	17.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	51.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	173.0	3.0	45.0	0.0	3.0	2.0	0.0	2.0	3.0	0.0	0.0	7.0	0.0	4.0	28.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0
7a1099c40a26167df88574c3e7a07188	9.0	0.0	23.0	6.0	1.0	16.0	2.0	0.0	9.0	2.0	0.0	4.0	7.0	6.0	10.0	2.0	0.0	16.0	5.0	3.0	0.0	3.0	42.0	8.0	13.0	5.0	9.0	4.0	0.0	12.0	9.0	0.0	99.0	2.0	0.0	5.0	17.0	3.0	7.0	10.0	0.0	5.0	10.0	0.0	17.0	4.0	0.0	20.0
c2eb2a41b48707fa9db56be897d087bc	35.0	12.0	2.0	28.0	9.0	2.0	19.0	6.0	0.0	29.0	8.0	3.0	33.0	4.0	2.0	11.0	6.0	1.0	2.0	8.0	0.0	1.0	57.0	30.0	14.0	5.0	0.0	7.0	2.0	1.0	6.0	0.0	14.0	2.0	0.0	0.0	22.0	4.0	0.0	20.0	2.0	0.0	7.0	1.0	0.0	3.0	0.0	0.0
a3a748320ac3126b5ab3e1f1d2f8c5fc	50.0	0.0	5.0	17.0	5.0	9.0	38.0	0.0	0.0	26.0	0.0	0.0	35.0	0.0	0.0	10.0	0.0	15.0	7.0	6.0	0.0	4.0	87.0	17.0	24.0	0.0	0.0	7.0	0.0	0.0	10.0	0.0	17.0	0.0	0.0	0.0	16.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e2e5ae98815eb8d1b3b2bd658d0431d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0
e1a110a5625750c1d55f2a4912de66ae	11.0	25.0	3.0	2.0	20.0	4.0	6.0	3.0	3.0	4.0	3.0	0.0	7.0	37.0	1.0	0.0	35.0	5.0	3.0	0.0	3.0	0.0	49.0	32.0	17.0	25.0	0.0	10.0	0.0	0.0	5.0	2.0	10.0	5.0	4.0	5.0	13.0	21.0	1.0	6.0	6.0	0.0	4.0	5.0	6.0	3.0	6.0	4.0
c7f08e71918d7a37dd1694b89b2f5eef	13.0	18.0	2.0	2.0	28.0	7.0	2.0	3.0	7.0	2.0	2.0	0.0	8.0	46.0	1.0	7.0	22.0	7.0	3.0	0.0	1.0	0.0	13.0	69.0	9.0	44.0	0.0	6.0	5.0	1.0	6.0	4.0	14.0	0.0	12.0	0.0	10.0	18.0	2.0	4.0	3.0	0.0	3.0	3.0	3.0	0.0	2.0	0.0
88bcd915705e25df853240c620b79f12	12.0	6.0	18.0	5.0	11.0	15.0	4.0	1.0	6.0	5.0	0.0	1.0	3.0	30.0	3.0	8.0	19.0	29.0	5.0	3.0	0.0	2.0	20.0	41.0	19.0	22.0	2.0	9.0	3.0	5.0	5.0	0.0	26.0	0.0	6.0	2.0	10.0	14.0	4.0	0.0	2.0	2.0	5.0	1.0	11.0	2.0	6.0	6.0
349c1c99617d808d5ad4329ead23cf58	13.0	7.0	6.0	6.0	6.0	3.0	13.0	0.0	2.0	10.0	0.0	4.0	27.0	0.0	4.0	13.0	6.0	5.0	0.0	8.0	0.0	0.0	39.0	18.0	19.0	9.0	3.0	19.0	1.0	5.0	11.0	1.0	48.0	7.0	0.0	4.0	21.0	14.0	0.0	21.0	0.0	5.0	16.0	0.0	1.0	8.0	0.0	4.0
939b5f5660c09bb3210f7218f5d12489	15.0	0.0	0.0	101.0	14.0	0.0	70.0	0.0	0.0	37.0	0.0	0.0	87.0	6.0	0.0	39.0	10.0	0.0	1.0	4.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b523f052d38d872682764a85266890f	8.0	8.0	0.0	4.0	18.0	0.0	12.0	20.0	0.0	5.0	34.0	1.0	13.0	17.0	0.0	8.0	33.0	0.0	0.0	49.0	80.0	0.0	30.0	15.0	17.0	3.0	1.0	4.0	0.0	0.0	6.0	0.0	5.0	1.0	0.0	0.0	7.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1c0fa8e37ce04714002481c8406eba1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	6.0	0.0	0.0
b89b24b5291d984d28bebf98c6a45795	19.0	3.0	5.0	4.0	8.0	5.0	18.0	3.0	8.0	9.0	2.0	2.0	27.0	11.0	3.0	4.0	6.0	8.0	12.0	0.0	0.0	0.0	50.0	47.0	15.0	6.0	3.0	8.0	2.0	0.0	0.0	3.0	40.0	4.0	5.0	0.0	22.0	5.0	0.0	4.0	1.0	2.0	8.0	0.0	9.0	2.0	4.0	4.0
0141df7b30306b517f94a95fa9d2de6b	7.0	15.0	0.0	18.0	127.0	4.0	40.0	9.0	50.0	13.0	7.0	12.0	16.0	11.0	0.0	9.0	26.0	2.0	3.0	4.0	2.0	0.0	8.0	4.0	2.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
a5266c2fc579af2a856fc86247fe74f9	26.0	8.0	1.0	9.0	18.0	0.0	14.0	3.0	2.0	10.0	1.0	0.0	33.0	16.0	1.0	8.0	10.0	0.0	0.0	4.0	1.0	0.0	28.0	15.0	37.0	11.0	0.0	23.0	0.0	0.0	13.0	0.0	9.0	8.0	2.0	2.0	27.0	5.0	0.0	21.0	0.0	0.0	32.0	0.0	1.0	0.0	1.0	0.0
e0e5884bf6123d536856910bf76fe3e7	2.0	26.0	3.0	12.0	36.0	3.0	5.0	29.0	1.0	11.0	10.0	3.0	16.0	38.0	0.0	3.0	22.0	2.0	0.0	8.0	4.0	1.0	43.0	73.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	17.0	0.0	1.0	2.0	2.0	7.0	4.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0
a0a611d06bc0bb9e72efe4d5b88217c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	47.0	0.0	0.0	136.0	0.0
faa58aeb95b174f4936123dfe1b1271a	39.0	0.0	5.0	16.0	0.0	6.0	47.0	0.0	9.0	14.0	0.0	7.0	35.0	0.0	0.0	13.0	0.0	5.0	6.0	4.0	0.0	0.0	83.0	6.0	19.0	0.0	1.0	10.0	0.0	1.0	12.0	0.0	29.0	3.0	0.0	0.0	9.0	0.0	0.0	5.0	0.0	0.0	6.0	0.0	2.0	1.0	0.0	3.0
f16077763e095ced8d62165f0ba9bffe	11.0	0.0	15.0	0.0	4.0	17.0	6.0	0.0	4.0	6.0	0.0	3.0	6.0	2.0	8.0	6.0	0.0	25.0	5.0	0.0	0.0	0.0	48.0	4.0	16.0	0.0	6.0	10.0	0.0	12.0	11.0	1.0	79.0	14.0	0.0	3.0	11.0	4.0	7.0	9.0	0.0	7.0	8.0	0.0	10.0	0.0	0.0	17.0
1dd4ed400737a69b2dc222e538a57903	12.0	4.0	1.0	19.0	1.0	2.0	1.0	27.0	2.0	23.0	24.0	12.0	2.0	4.0	1.0	0.0	0.0	1.0	0.0	55.0	32.0	9.0	50.0	31.0	4.0	3.0	4.0	3.0	0.0	7.0	1.0	0.0	7.0	0.0	0.0	1.0	6.0	12.0	3.0	16.0	0.0	6.0	4.0	1.0	0.0	0.0	0.0	3.0
18df629954f49f4a16f534808056742a	25.0	8.0	3.0	4.0	8.0	8.0	25.0	3.0	0.0	3.0	1.0	0.0	35.0	17.0	2.0	10.0	8.0	8.0	0.0	0.0	0.0	0.0	53.0	51.0	17.0	8.0	3.0	5.0	1.0	0.0	4.0	0.0	21.0	6.0	0.0	8.0	9.0	9.0	0.0	14.0	0.0	1.0	5.0	0.0	1.0	2.0	2.0	4.0
eea9a907971b9336b52ada466fc44f3d	18.0	7.0	0.0	12.0	14.0	0.0	18.0	1.0	0.0	9.0	1.0	0.0	15.0	10.0	0.0	4.0	4.0	0.0	0.0	2.0	2.0	0.0	71.0	28.0	54.0	6.0	0.0	23.0	1.0	0.0	15.0	1.0	3.0	18.0	6.0	1.0	24.0	2.0	1.0	7.0	0.0	0.0	6.0	0.0	0.0	6.0	0.0	1.0
82f7a462a9b5f23226fd83dc6131b17c	6.0	3.0	0.0	46.0	2.0	8.0	9.0	42.0	3.0	98.0	9.0	18.0	6.0	2.0	0.0	0.0	3.0	0.0	1.0	18.0	4.0	3.0	17.0	27.0	2.0	5.0	2.0	0.0	4.0	4.0	4.0	0.0	10.0	0.0	1.0	4.0	10.0	6.0	2.0	6.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0
ca884dd68bcf003eebb33871fd860409	0.0	0.0	11.0	0.0	0.0	17.0	0.0	0.0	9.0	0.0	0.0	7.0	0.0	0.0	8.0	0.0	0.0	22.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	22.0	9.0	0.0	176.0	0.0	0.0	17.0	0.0	0.0	13.0	0.0	0.0	27.0	0.0	0.0	6.0	0.0	0.0	16.0
73c4ea20e5a68d67d389206d1622df9e	22.0	11.0	0.0	28.0	13.0	0.0	19.0	12.0	0.0	22.0	4.0	1.0	58.0	12.0	0.0	23.0	15.0	2.0	0.0	34.0	1.0	3.0	14.0	23.0	0.0	1.0	0.0	3.0	0.0	0.0	11.0	0.0	2.0	2.0	0.0	0.0	6.0	6.0	0.0	36.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
0d1f0bc11de6abf40268dff1fd20a3d7	15.0	7.0	0.0	9.0	20.0	0.0	9.0	11.0	0.0	14.0	19.0	0.0	5.0	5.0	0.0	4.0	8.0	0.0	0.0	45.0	21.0	0.0	65.0	66.0	4.0	3.0	0.0	11.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	22.0	1.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0
cfa0fc477fc0f5faa6c8299a933c9987	10.0	5.0	4.0	17.0	8.0	1.0	33.0	15.0	17.0	17.0	13.0	28.0	17.0	3.0	3.0	6.0	4.0	4.0	4.0	9.0	1.0	0.0	61.0	23.0	9.0	7.0	4.0	5.0	0.0	3.0	4.0	0.0	17.0	0.0	2.0	4.0	11.0	2.0	1.0	2.0	1.0	2.0	3.0	0.0	1.0	1.0	0.0	2.0
55b5342ceafe22607ec74a501224d8ab	10.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	161.0	89.0	8.0	5.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	9.0	0.0	42.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
4b47c67e83cb50ff7bfdfb4e2d1167ba	12.0	0.0	0.0	11.0	6.0	0.0	6.0	2.0	0.0	2.0	0.0	0.0	76.0	15.0	0.0	25.0	50.0	1.0	2.0	2.0	0.0	0.0	19.0	5.0	31.0	3.0	1.0	16.0	1.0	0.0	10.0	0.0	1.0	21.0	1.0	1.0	11.0	2.0	0.0	6.0	1.0	1.0	13.0	0.0	3.0	23.0	1.0	1.0
e1eef3558866fedc3dcf3faf18a79c56	21.0	16.0	0.0	6.0	13.0	0.0	16.0	5.0	2.0	4.0	0.0	0.0	14.0	28.0	0.0	6.0	11.0	0.0	0.0	0.0	3.0	0.0	76.0	94.0	13.0	9.0	1.0	3.0	0.0	0.0	6.0	0.0	7.0	1.0	4.0	0.0	8.0	4.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0
4a133cdf4ecfbb14fe83cebf591176b2	16.0	2.0	5.0	11.0	2.0	4.0	31.0	10.0	3.0	9.0	2.0	2.0	33.0	13.0	0.0	19.0	14.0	3.0	2.0	9.0	0.0	0.0	29.0	39.0	21.0	3.0	2.0	0.0	0.0	0.0	6.0	0.0	17.0	8.0	2.0	0.0	34.0	3.0	2.0	6.0	0.0	4.0	3.0	1.0	0.0	8.0	0.0	3.0
b2ac535385e3a18bb6dc8288575c9f7d	4.0	15.0	0.0	10.0	59.0	0.0	2.0	20.0	34.0	0.0	4.0	4.0	6.0	38.0	0.0	1.0	92.0	10.0	6.0	0.0	54.0	0.0	2.0	4.0	2.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9b932f06ef3b9af11c7e01b771228620	0.0	17.0	0.0	0.0	51.0	0.0	0.0	83.0	0.0	0.0	37.0	0.0	0.0	25.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	20.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
609aacad5a853d81b1608abb529e24fa	23.0	0.0	1.0	12.0	1.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	38.0	0.0	0.0	17.0	0.0	0.0	0.0	3.0	0.0	0.0	86.0	4.0	33.0	3.0	0.0	19.0	0.0	0.0	13.0	0.0	10.0	16.0	0.0	0.0	39.0	0.0	0.0	20.0	0.0	0.0	13.0	0.0	1.0	7.0	0.0	0.0
6687298cb196ca5133486f18c36e8e81	37.0	12.0	0.0	19.0	7.0	0.0	17.0	4.0	0.0	5.0	7.0	4.0	33.0	8.0	0.0	6.0	4.0	4.0	0.0	6.0	0.0	0.0	61.0	40.0	9.0	4.0	0.0	5.0	0.0	4.0	8.0	0.0	26.0	5.0	0.0	0.0	19.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
51ddf082c2694678f3e1e4058478da52	14.0	15.0	3.0	9.0	28.0	5.0	9.0	9.0	15.0	12.0	6.0	6.0	13.0	15.0	0.0	7.0	25.0	22.0	14.0	2.0	14.0	7.0	24.0	34.0	3.0	4.0	0.0	0.0	1.0	3.0	4.0	0.0	27.0	0.0	0.0	2.0	6.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0
06aafacbaa09478753363bfa06eeb5ee	0.0	7.0	41.0	4.0	4.0	57.0	6.0	0.0	68.0	3.0	3.0	22.0	3.0	4.0	1.0	0.0	4.0	16.0	102.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
8c1f14ee1c4c1501e6f4dbd71c7d4454	25.0	0.0	4.0	15.0	0.0	4.0	14.0	14.0	1.0	2.0	5.0	0.0	16.0	11.0	2.0	4.0	5.0	5.0	3.0	17.0	4.0	4.0	45.0	60.0	15.0	6.0	0.0	5.0	0.0	0.0	3.0	0.0	21.0	1.0	1.0	0.0	26.0	0.0	7.0	11.0	0.0	2.0	4.0	0.0	0.0	3.0	0.0	0.0
55bb44f9292152a26155c1d6df07bafc	11.0	24.0	0.0	10.0	26.0	9.0	5.0	3.0	0.0	0.0	16.0	1.0	13.0	17.0	0.0	5.0	42.0	4.0	0.0	2.0	3.0	0.0	17.0	81.0	9.0	20.0	0.0	0.0	4.0	0.0	2.0	1.0	24.0	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
ed72496c6897acf8b8cae609190ace89	7.0	4.0	22.0	0.0	7.0	28.0	0.0	5.0	13.0	0.0	3.0	0.0	5.0	22.0	8.0	0.0	8.0	49.0	17.0	0.0	0.0	6.0	5.0	24.0	0.0	15.0	6.0	0.0	0.0	4.0	6.0	0.0	82.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	6.0
